Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Over18,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
36,Yes,Travel_Rarely,Sales,13,5,1,1733,Male,Sales Executive,1,Divorced,6134,Y,13,3,2,80,16,3,2,2,2
32,Yes,Travel_Rarely,Sales,1,2,1,1734,Male,Sales Executive,2,Single,6735,Y,15,3,2,80,10,3,0,0,0
23,No,Travel_Rarely,Research & Development,4,1,1,1735,Female,Laboratory Technician,2,Single,3295,Y,13,3,3,80,3,1,3,1,2
31,No,Travel_Frequently,Research & Development,24,1,1,1736,Female,Manufacturing Director,4,Single,5238,Y,20,4,4,80,9,2,5,1,4
39,No,Non-Travel,Research & Development,1,3,1,1737,Male,Laboratory Technician,4,Married,6472,Y,15,3,4,80,9,3,9,5,8
32,No,Travel_Rarely,Sales,19,3,1,1739,Male,Sales Executive,3,Married,9610,Y,13,3,3,80,10,1,4,0,2
40,No,Travel_Rarely,Sales,7,4,1,1740,Male,Manager,2,Single,19833,Y,14,3,2,80,21,2,21,12,8
45,No,Travel_Rarely,Human Resources,4,3,1,1744,Female,Human Resources,3,Married,9756,Y,21,4,3,80,9,4,5,0,3
30,No,Travel_Frequently,Research & Development,2,4,1,1745,Female,Research Scientist,1,Single,4968,Y,16,3,4,80,10,3,9,0,7
24,No,Travel_Frequently,Human Resources,10,3,1,1746,Male,Human Resources,4,Married,2145,Y,14,3,4,80,3,3,2,2,1
30,Yes,Travel_Frequently,Human Resources,8,3,1,1747,Female,Human Resources,4,Divorced,2180,Y,11,3,3,80,6,2,4,1,2
31,No,Travel_Rarely,Sales,5,3,1,1749,Male,Sales Executive,3,Married,8346,Y,19,3,3,80,6,3,5,0,2
27,No,Travel_Rarely,Research & Development,8,3,1,1751,Female,Research Scientist,4,Single,3445,Y,11,3,3,80,6,2,6,1,4
29,Yes,Travel_Rarely,Sales,9,3,1,1752,Female,Sales Representative,2,Single,2760,Y,13,3,3,80,2,3,2,2,2
29,No,Travel_Frequently,Research & Development,1,3,1,1753,Male,Healthcare Representative,3,Single,6294,Y,12,3,4,80,10,4,3,0,2
30,No,Travel_Rarely,Sales,15,2,1,1754,Male,Sales Executive,1,Divorced,7140,Y,11,3,1,80,12,3,7,1,7
34,No,Travel_Rarely,Research & Development,2,4,1,1755,Male,Research Scientist,4,Married,2932,Y,14,3,1,80,6,3,5,1,2
33,No,Non-Travel,Sales,2,3,1,1756,Female,Sales Executive,2,Single,5147,Y,15,3,4,80,13,2,11,1,7
49,No,Travel_Rarely,Sales,11,4,1,1757,Female,Sales Executive,4,Single,4507,Y,12,3,3,80,8,4,5,0,4
33,Yes,Travel_Rarely,Sales,16,3,1,1758,Female,Sales Executive,1,Single,8564,Y,20,4,3,80,11,2,0,0,0
38,No,Travel_Frequently,Research & Development,2,2,1,1760,Female,Laboratory Technician,2,Married,2468,Y,14,3,2,80,9,2,6,0,5
31,Yes,Travel_Rarely,Sales,16,4,1,1761,Male,Sales Executive,3,Married,8161,Y,13,3,1,80,10,3,1,0,0
29,No,Travel_Rarely,Research & Development,4,3,1,1762,Female,Research Scientist,1,Divorced,2109,Y,13,3,3,80,1,3,1,0,0
30,No,Travel_Rarely,Research & Development,16,3,1,1763,Male,Healthcare Representative,3,Married,5294,Y,16,3,3,80,10,3,7,1,7
32,No,Non-Travel,Research & Development,5,4,1,1764,Male,Research Scientist,2,Single,2718,Y,14,3,2,80,12,3,7,0,7
38,No,Travel_Rarely,Research & Development,18,3,1,1766,Male,Healthcare Representative,4,Married,5811,Y,16,3,3,80,15,3,1,1,0
43,Yes,Travel_Frequently,Research & Development,17,3,1,1767,Male,Research Scientist,3,Married,2437,Y,16,3,4,80,6,3,1,0,0
42,No,Travel_Rarely,Research & Development,12,3,1,1768,Male,Laboratory Technician,2,Divorced,2766,Y,22,4,2,80,7,2,5,0,4
55,No,Travel_Rarely,Research & Development,2,3,1,1770,Male,Research Director,1,Married,19038,Y,12,3,2,80,34,3,1,0,0
33,No,Non-Travel,Research & Development,4,3,1,1771,Male,Research Scientist,2,Divorced,3055,Y,15,3,4,80,11,2,9,1,7
41,No,Travel_Rarely,Research & Development,9,4,1,1772,Male,Laboratory Technician,1,Divorced,2289,Y,20,4,2,80,5,3,5,0,4
34,No,Non-Travel,Sales,10,3,1,1774,Male,Sales Executive,3,Divorced,4001,Y,14,3,3,80,15,3,15,0,7
53,No,Non-Travel,Research & Development,1,4,1,1775,Female,Manufacturing Director,3,Married,12965,Y,20,4,4,80,27,2,3,0,2
43,No,Travel_Rarely,Human Resources,2,3,1,1778,Male,Human Resources,4,Single,3539,Y,13,3,2,80,10,3,9,1,8
34,No,Travel_Rarely,Sales,3,2,1,1779,Female,Sales Executive,4,Single,6029,Y,12,3,1,80,6,3,2,2,2
21,Yes,Travel_Rarely,Sales,7,1,1,1780,Male,Sales Representative,2,Single,2679,Y,13,3,2,80,1,3,1,1,0
38,No,Travel_Rarely,Research & Development,6,2,1,1782,Female,Laboratory Technician,3,Married,3702,Y,11,3,2,80,5,3,5,0,4
22,Yes,Travel_Rarely,Research & Development,8,1,1,1783,Female,Laboratory Technician,1,Married,2398,Y,17,3,3,80,1,3,1,0,0
31,No,Travel_Rarely,Sales,29,4,1,1784,Female,Sales Executive,4,Married,5468,Y,14,3,1,80,13,3,12,5,7
51,No,Travel_Rarely,Research & Development,3,3,1,1786,Female,Manager,3,Married,13116,Y,11,3,4,80,15,3,2,2,2
37,No,Travel_Rarely,Sales,9,2,1,1787,Male,Sales Executive,2,Married,4189,Y,14,3,1,80,5,3,5,0,3
46,No,Travel_Rarely,Research & Development,2,4,1,1789,Male,Research Director,4,Divorced,19328,Y,17,3,3,80,24,3,2,2,2
36,No,Travel_Rarely,Research & Development,10,3,1,1790,Male,Healthcare Representative,1,Married,8321,Y,13,3,4,80,15,3,12,5,7
44,Yes,Travel_Frequently,Research & Development,1,2,1,1792,Male,Research Scientist,2,Divorced,2342,Y,12,3,3,80,6,2,5,2,3
37,No,Travel_Rarely,Human Resources,8,2,1,1794,Male,Human Resources,2,Divorced,4071,Y,13,3,3,80,19,2,10,4,7
35,Yes,Travel_Rarely,Sales,27,3,1,1797,Male,Sales Executive,4,Single,5813,Y,18,3,4,80,10,3,10,7,7
33,No,Travel_Rarely,Research & Development,8,4,1,1798,Male,Research Scientist,1,Married,3143,Y,19,3,2,80,14,3,10,7,6
28,No,Travel_Rarely,Research & Development,1,3,1,1799,Male,Research Scientist,4,Married,2044,Y,11,3,3,80,5,4,5,0,3
39,No,Travel_Rarely,Research & Development,10,1,1,1800,Male,Research Director,3,Single,13464,Y,21,4,3,80,9,3,4,2,2
46,No,Non-Travel,Sales,26,2,1,1801,Male,Sales Executive,2,Single,7991,Y,15,3,3,80,6,3,2,2,2
40,No,Travel_Rarely,Research & Development,2,2,1,1802,Female,Laboratory Technician,1,Married,3377,Y,17,3,4,80,7,2,4,0,2
42,No,Travel_Rarely,Research & Development,13,3,1,1803,Male,Healthcare Representative,1,Married,5538,Y,18,3,3,80,10,2,0,0,0
35,No,Non-Travel,Research & Development,2,2,1,1804,Male,Manufacturing Director,4,Divorced,5762,Y,14,3,3,80,15,3,7,1,7
38,No,Non-Travel,Human Resources,2,3,1,1805,Male,Human Resources,2,Divorced,2592,Y,13,3,4,80,13,3,11,3,8
34,Yes,Travel_Frequently,Research & Development,9,4,1,1807,Male,Laboratory Technician,1,Married,5346,Y,17,3,3,80,11,2,7,0,7
37,Yes,Travel_Rarely,Research & Development,10,4,1,1809,Male,Manufacturing Director,1,Single,4213,Y,15,3,2,80,10,1,10,0,8
39,No,Travel_Frequently,Sales,20,3,1,1812,Male,Sales Executive,4,Divorced,4127,Y,18,3,4,80,7,3,2,2,2
43,No,Non-Travel,Research & Development,9,3,1,1813,Male,Research Scientist,3,Single,2438,Y,13,3,3,80,7,2,3,1,2
41,No,Travel_Rarely,Research & Development,5,3,1,1814,Male,Healthcare Representative,2,Single,6870,Y,12,3,1,80,11,1,3,1,2
41,No,Travel_Rarely,Sales,4,1,1,1815,Female,Sales Executive,3,Divorced,10447,Y,13,3,4,80,23,4,22,13,5
30,No,Travel_Rarely,Research & Development,10,3,1,1816,Female,Manufacturing Director,3,Single,9667,Y,14,3,2,80,9,3,7,0,2
26,Yes,Travel_Rarely,Human Resources,20,2,1,1818,Female,Human Resources,2,Married,2148,Y,11,3,3,80,6,3,5,1,4
46,Yes,Travel_Rarely,Research & Development,21,2,1,1821,Female,Healthcare Representative,2,Married,8926,Y,22,4,4,80,13,4,9,3,7
40,No,Travel_Rarely,Research & Development,1,3,1,1822,Female,Healthcare Representative,4,Divorced,6513,Y,17,3,4,80,12,3,5,0,3
34,No,Travel_Rarely,Sales,8,2,1,1823,Male,Sales Executive,3,Married,6799,Y,21,4,3,80,10,3,10,4,8
58,No,Non-Travel,Sales,2,3,1,1824,Male,Manager,2,Divorced,16291,Y,22,4,4,80,37,2,16,14,14
35,No,Travel_Rarely,Research & Development,23,4,1,1826,Male,Laboratory Technician,3,Married,2705,Y,16,3,2,80,6,4,5,0,3
47,No,Travel_Rarely,Research & Development,4,3,1,1827,Female,Manufacturing Director,2,Divorced,10333,Y,12,3,3,80,28,3,22,14,10
40,No,Travel_Rarely,Research & Development,12,3,1,1829,Female,Healthcare Representative,1,Divorced,4448,Y,12,3,2,80,15,3,7,7,7
54,No,Travel_Rarely,Research & Development,7,4,1,1830,Female,Research Scientist,4,Married,6854,Y,15,3,2,80,14,2,7,1,7
31,No,Travel_Frequently,Sales,7,4,1,1833,Female,Sales Executive,1,Married,9637,Y,14,3,4,80,9,3,3,2,2
28,No,Travel_Rarely,Research & Development,1,3,1,1834,Female,Research Scientist,1,Married,3591,Y,25,4,3,80,3,3,3,1,2
38,No,Travel_Rarely,Sales,2,4,1,1835,Female,Sales Representative,4,Married,5405,Y,20,4,1,80,20,2,4,0,3
26,No,Travel_Rarely,Sales,10,3,1,1836,Male,Sales Executive,4,Single,4684,Y,13,3,1,80,5,3,5,1,2
58,No,Travel_Frequently,Research & Development,15,4,1,1837,Male,Research Director,3,Married,15787,Y,14,3,2,80,23,3,2,2,2
18,No,Non-Travel,Research & Development,14,3,1,1839,Female,Research Scientist,3,Single,1514,Y,16,3,3,80,0,1,0,0,0
31,Yes,Travel_Rarely,Human Resources,18,5,1,1842,Male,Human Resources,1,Married,2956,Y,17,3,3,80,2,3,1,0,0
29,Yes,Travel_Rarely,Human Resources,13,3,1,1844,Male,Human Resources,1,Divorced,2335,Y,15,3,4,80,4,3,2,2,0
45,No,Non-Travel,Sales,2,4,1,1845,Female,Sales Executive,3,Married,5154,Y,22,4,2,80,10,4,8,5,7
36,No,Travel_Rarely,Research & Development,2,4,1,1847,Female,Research Scientist,2,Married,6962,Y,22,4,4,80,15,3,1,0,0
43,No,Travel_Frequently,Sales,2,4,1,1849,Male,Sales Executive,4,Married,5675,Y,20,4,3,80,7,3,7,7,7
27,No,Travel_Frequently,Research & Development,5,2,1,1850,Female,Laboratory Technician,4,Single,2379,Y,14,3,3,80,6,2,5,0,2
29,No,Travel_Frequently,Research & Development,20,1,1,1852,Male,Laboratory Technician,4,Married,3812,Y,13,3,2,80,11,4,11,3,10
32,No,Travel_Frequently,Sales,10,4,1,1853,Male,Sales Executive,4,Single,4648,Y,13,3,3,80,4,4,0,0,0
42,No,Non-Travel,Research & Development,10,4,1,1854,Male,Research Scientist,3,Married,2936,Y,22,4,2,80,10,2,6,3,3
47,No,Travel_Rarely,Research & Development,9,4,1,1856,Female,Laboratory Technician,3,Single,2105,Y,12,3,3,80,7,3,2,2,0
46,No,Travel_Rarely,Research & Development,2,2,1,1857,Male,Manufacturing Director,4,Divorced,8578,Y,14,3,3,80,12,2,9,4,7
28,No,Non-Travel,Human Resources,1,2,1,1858,Male,Human Resources,4,Divorced,2706,Y,15,3,2,80,3,3,3,2,2
29,No,Travel_Rarely,Research & Development,29,1,1,1859,Male,Healthcare Representative,3,Divorced,6384,Y,17,3,4,80,11,3,7,1,6
42,No,Travel_Rarely,Research & Development,8,3,1,1860,Male,Laboratory Technician,3,Single,3968,Y,13,3,4,80,8,3,0,0,0
32,Yes,Travel_Rarely,Sales,2,4,1,1862,Male,Sales Executive,2,Single,9907,Y,12,3,3,80,7,2,2,2,2
46,No,Travel_Rarely,Sales,3,3,1,1863,Female,Sales Executive,1,Divorced,13225,Y,12,3,4,80,25,3,19,2,8
27,No,Travel_Rarely,Sales,23,1,1,1864,Female,Sales Representative,3,Married,3540,Y,21,4,4,80,9,3,9,5,8
29,No,Travel_Rarely,Human Resources,6,1,1,1865,Male,Human Resources,2,Married,2804,Y,11,3,4,80,1,3,1,0,0
43,No,Travel_Rarely,Research & Development,6,3,1,1866,Female,Manager,3,Married,19392,Y,13,3,4,80,21,3,16,6,14
48,No,Travel_Rarely,Research & Development,10,3,1,1867,Male,Research Director,2,Married,19665,Y,12,3,4,80,29,3,22,12,9
29,Yes,Travel_Frequently,Research & Development,24,2,1,1868,Male,Research Scientist,4,Single,2439,Y,24,4,2,80,1,2,1,1,0
46,Yes,Travel_Rarely,Sales,10,3,1,1869,Female,Sales Executive,2,Married,7314,Y,21,4,3,80,14,3,8,0,7
27,No,Travel_Frequently,Research & Development,15,3,1,1870,Female,Research Scientist,1,Married,4774,Y,19,3,4,80,8,2,7,7,3
39,No,Travel_Rarely,Research & Development,19,4,1,1871,Male,Research Scientist,4,Divorced,3902,Y,14,3,2,80,7,3,2,2,2
55,No,Travel_Rarely,Research & Development,2,4,1,1873,Male,Research Scientist,4,Married,2662,Y,20,4,2,80,19,4,5,0,4
28,No,Travel_Rarely,Sales,3,3,1,1875,Female,Sales Representative,2,Married,2856,Y,19,3,4,80,1,3,1,0,0
30,Yes,Travel_Rarely,Sales,9,3,1,1876,Male,Sales Representative,4,Single,1081,Y,13,3,3,80,1,2,1,0,0
22,Yes,Travel_Rarely,Research & Development,7,1,1,1878,Male,Research Scientist,2,Single,2472,Y,23,4,1,80,1,3,1,0,0
36,No,Travel_Rarely,Sales,10,4,1,1880,Female,Sales Executive,3,Married,5673,Y,13,3,1,80,10,3,10,1,7
31,No,Travel_Rarely,Research & Development,20,3,1,1881,Male,Laboratory Technician,3,Divorced,4197,Y,11,3,1,80,10,3,10,0,2
34,No,Travel_Rarely,Sales,4,3,1,1882,Male,Sales Executive,4,Married,9713,Y,13,3,4,80,9,3,5,1,0
29,No,Travel_Rarely,Research & Development,7,3,1,1883,Male,Laboratory Technician,1,Single,2062,Y,14,3,2,80,11,3,3,1,2
37,No,Travel_Rarely,Research & Development,7,4,1,1885,Male,Research Scientist,1,Married,4284,Y,22,4,3,80,16,3,5,0,4
35,No,Travel_Rarely,Research & Development,16,2,1,1886,Female,Manufacturing Director,2,Married,4788,Y,11,3,4,80,4,3,3,0,2
45,No,Travel_Rarely,Research & Development,25,2,1,1888,Female,Manufacturing Director,4,Married,5906,Y,13,3,4,80,10,2,9,3,8
36,No,Travel_Frequently,Human Resources,2,1,1,1890,Male,Human Resources,4,Single,3886,Y,21,4,4,80,10,2,10,0,8
40,No,Travel_Rarely,Research & Development,1,4,1,1892,Male,Manager,1,Divorced,16823,Y,11,3,1,80,22,3,19,11,16
26,No,Travel_Rarely,Research & Development,1,2,1,1893,Female,Research Scientist,3,Married,2933,Y,13,3,3,80,1,2,1,1,0
27,No,Travel_Rarely,Sales,2,2,1,1898,Female,Sales Executive,3,Single,6500,Y,14,3,2,80,9,2,8,0,7
48,No,Travel_Frequently,Research & Development,22,3,1,1900,Female,Manager,4,Divorced,17174,Y,11,3,2,80,24,3,22,4,7
44,No,Travel_Rarely,Research & Development,1,4,1,1903,Male,Healthcare Representative,1,Married,5033,Y,15,3,4,80,10,3,2,2,2
34,Yes,Non-Travel,Research & Development,16,4,1,1905,Male,Research Scientist,1,Married,2307,Y,23,4,2,80,5,3,5,3,0
56,Yes,Travel_Rarely,Research & Development,24,2,1,1907,Male,Laboratory Technician,4,Single,2587,Y,16,3,4,80,5,3,4,1,0
36,No,Travel_Rarely,Sales,17,2,1,1908,Male,Sales Executive,2,Married,5507,Y,16,3,3,80,12,1,4,1,3
41,No,Travel_Rarely,Sales,8,3,1,1909,Female,Sales Executive,2,Married,4393,Y,21,4,3,80,14,3,5,1,4
42,No,Travel_Rarely,Research & Development,6,3,1,1911,Male,Research Director,1,Married,13348,Y,13,3,2,80,18,4,13,5,7
31,No,Travel_Rarely,Sales,10,2,1,1912,Female,Sales Executive,4,Divorced,6583,Y,11,3,4,80,8,3,5,1,4
34,No,Travel_Rarely,Sales,3,1,1,1915,Female,Sales Executive,4,Married,8103,Y,12,3,3,80,9,2,4,0,1
31,No,Travel_Rarely,Research & Development,4,3,1,1916,Female,Laboratory Technician,3,Divorced,3978,Y,12,3,2,80,4,2,2,2,2
26,No,Travel_Frequently,Research & Development,6,3,1,1918,Male,Laboratory Technician,4,Married,2544,Y,18,3,1,80,8,3,7,7,7
45,No,Travel_Frequently,Research & Development,1,4,1,1922,Male,Healthcare Representative,3,Single,5399,Y,12,3,3,80,12,3,4,0,3
33,No,Travel_Rarely,Sales,10,4,1,1924,Male,Sales Executive,3,Single,5487,Y,14,3,2,80,10,2,10,0,9
28,No,Travel_Frequently,Sales,1,2,1,1927,Male,Sales Executive,4,Married,6834,Y,12,3,3,80,7,3,7,0,7
29,Yes,Travel_Frequently,Sales,24,3,1,1928,Male,Sales Representative,1,Single,1091,Y,17,3,4,80,1,3,1,0,0
39,No,Non-Travel,Sales,21,4,1,1929,Female,Sales Executive,3,Married,5736,Y,19,3,3,80,10,3,3,1,2
27,No,Travel_Rarely,Research & Development,2,4,1,1931,Male,Research Scientist,2,Married,2226,Y,11,3,3,80,6,2,5,1,2
34,No,Travel_Frequently,Research & Development,22,4,1,1932,Male,Research Scientist,4,Married,5747,Y,15,3,2,80,16,3,15,6,11
28,Yes,Travel_Rarely,Sales,13,2,1,1933,Female,Sales Executive,3,Single,9854,Y,11,3,4,80,6,3,2,2,2
47,No,Non-Travel,Research & Development,14,4,1,1934,Male,Research Scientist,2,Married,5467,Y,18,3,3,80,16,4,8,1,7
56,No,Travel_Rarely,Sales,11,5,1,1935,Female,Sales Executive,1,Married,5380,Y,16,3,3,80,6,3,0,0,0
39,No,Travel_Rarely,Research & Development,9,2,1,1936,Male,Manufacturing Director,1,Married,5151,Y,25,4,4,80,10,3,10,7,9
38,No,Travel_Frequently,Research & Development,8,3,1,1937,Female,Research Scientist,2,Divorced,2133,Y,16,3,3,80,20,3,20,0,7
58,No,Travel_Rarely,Sales,21,3,1,1938,Female,Manager,4,Married,17875,Y,13,3,3,80,29,2,1,0,0
32,Yes,Travel_Frequently,Research & Development,5,2,1,1939,Female,Research Scientist,3,Single,2432,Y,14,3,1,80,8,3,4,0,3
38,No,Travel_Rarely,Research & Development,9,2,1,1940,Male,Research Scientist,4,Divorced,4771,Y,19,3,4,80,10,4,5,0,3
49,No,Travel_Frequently,Research & Development,2,1,1,1941,Male,Research Director,4,Married,19161,Y,15,3,4,80,28,3,5,4,3
42,No,Travel_Rarely,Sales,12,4,1,1943,Male,Sales Executive,4,Divorced,5087,Y,12,3,3,80,14,3,0,0,0
27,Yes,Travel_Frequently,Human Resources,22,3,1,1944,Female,Human Resources,2,Married,2863,Y,12,3,1,80,1,3,1,0,0
35,No,Travel_Rarely,Sales,18,4,1,1945,Male,Sales Executive,1,Married,5561,Y,16,3,4,80,6,1,5,0,4
28,No,Non-Travel,Research & Development,16,3,1,1947,Male,Research Scientist,3,Single,2144,Y,14,3,3,80,5,2,5,1,4
31,No,Non-Travel,Research & Development,3,2,1,1948,Male,Research Scientist,1,Divorced,3065,Y,13,3,4,80,4,4,4,2,3
36,No,Non-Travel,Research & Development,9,4,1,1949,Male,Laboratory Technician,2,Married,2810,Y,22,4,2,80,5,3,5,0,2
34,No,Travel_Rarely,Sales,1,3,1,1950,Male,Sales Executive,4,Single,9888,Y,21,4,1,80,14,2,14,2,1
34,No,Travel_Rarely,Sales,13,4,1,1951,Male,Sales Executive,3,Divorced,8628,Y,18,3,3,80,9,2,8,1,1
26,No,Travel_Rarely,Research & Development,1,3,1,1952,Male,Laboratory Technician,1,Single,2867,Y,13,3,4,80,8,2,7,7,6
29,No,Travel_Rarely,Research & Development,1,3,1,1954,Male,Healthcare Representative,1,Married,5373,Y,12,3,1,80,6,2,5,0,2
32,No,Non-Travel,Research & Development,15,4,1,1955,Female,Healthcare Representative,4,Divorced,6667,Y,18,3,2,80,9,3,5,1,2
31,No,Travel_Frequently,Research & Development,1,3,1,1956,Male,Research Scientist,1,Married,5003,Y,21,4,2,80,10,3,10,8,7
28,Yes,Travel_Rarely,Research & Development,17,3,1,1960,Male,Laboratory Technician,4,Divorced,2367,Y,12,3,1,80,6,2,4,0,3
38,No,Travel_Rarely,Sales,1,3,1,1961,Male,Sales Representative,1,Single,2858,Y,14,3,1,80,20,2,1,0,0
35,No,Travel_Rarely,Sales,7,4,1,1962,Female,Sales Executive,4,Married,5204,Y,11,3,4,80,10,3,10,0,9
27,No,Travel_Rarely,Sales,9,3,1,1965,Male,Sales Executive,4,Single,4105,Y,14,3,1,80,7,3,7,0,7
32,No,Travel_Rarely,Research & Development,5,4,1,1966,Male,Manufacturing Director,4,Single,9679,Y,24,4,2,80,8,3,1,0,0
31,Yes,Travel_Frequently,Sales,26,4,1,1967,Male,Sales Executive,4,Married,5617,Y,11,3,3,80,10,3,10,0,8
53,Yes,Travel_Rarely,Sales,24,4,1,1968,Male,Sales Executive,1,Single,10448,Y,13,3,2,80,15,2,2,2,2
54,No,Travel_Rarely,Research & Development,9,2,1,1969,Female,Research Scientist,3,Married,2897,Y,11,3,3,80,9,2,4,2,3
33,No,Travel_Frequently,Research & Development,7,2,1,1970,Male,Healthcare Representative,3,Divorced,5968,Y,20,4,3,80,9,3,9,2,8
43,No,Travel_Rarely,Research & Development,11,3,1,1971,Male,Healthcare Representative,3,Married,7510,Y,17,3,2,80,10,3,10,0,9
38,No,Travel_Frequently,Human Resources,1,4,1,1972,Male,Human Resources,2,Married,2991,Y,11,3,2,80,7,3,6,1,2
55,No,Travel_Rarely,Human Resources,26,4,1,1973,Male,Manager,2,Married,19636,Y,18,3,1,80,35,3,10,1,4
31,No,Travel_Rarely,Research & Development,2,1,1,1974,Female,Laboratory Technician,4,Divorced,1129,Y,11,3,3,80,1,3,1,0,0
39,No,Travel_Rarely,Sales,15,4,1,1975,Male,Sales Executive,1,Single,13341,Y,12,3,1,80,21,3,20,11,10
42,No,Non-Travel,Research & Development,23,2,1,1976,Male,Research Scientist,3,Single,4332,Y,12,3,4,80,20,3,20,3,7
31,No,Non-Travel,Research & Development,10,3,1,1979,Female,Research Director,3,Married,11031,Y,20,4,3,80,13,4,11,4,8
54,No,Travel_Rarely,Research & Development,10,3,1,1980,Female,Manufacturing Director,1,Single,4440,Y,19,3,4,80,9,3,5,1,4
24,No,Travel_Rarely,Research & Development,1,2,1,1981,Male,Healthcare Representative,3,Single,4617,Y,12,3,2,80,4,2,4,1,2
23,No,Travel_Rarely,Research & Development,12,2,1,1982,Male,Laboratory Technician,4,Single,2647,Y,13,3,3,80,5,4,5,1,4
40,No,Travel_Frequently,Research & Development,11,3,1,1985,Female,Laboratory Technician,3,Married,6323,Y,11,3,1,80,10,4,10,9,4
40,No,Travel_Rarely,Sales,2,2,1,1986,Female,Sales Executive,2,Married,5677,Y,14,3,3,80,15,3,11,5,10
25,No,Travel_Rarely,Human Resources,2,3,1,1987,Female,Human Resources,2,Married,2187,Y,14,3,3,80,6,3,2,1,2
30,No,Travel_Rarely,Research & Development,1,2,1,1989,Male,Laboratory Technician,2,Married,3748,Y,13,3,3,80,12,2,12,1,7
25,No,Travel_Rarely,Research & Development,2,1,1,1992,Male,Laboratory Technician,3,Divorced,3977,Y,19,3,3,80,7,2,2,0,2
47,No,Travel_Rarely,Research & Development,25,3,1,1993,Male,Healthcare Representative,3,Single,8633,Y,23,4,2,80,25,3,17,12,11
33,No,Non-Travel,Research & Development,1,2,1,1994,Male,Laboratory Technician,3,Divorced,2008,Y,12,3,3,80,1,2,1,0,0
38,No,Travel_Rarely,Sales,1,4,1,1995,Male,Sales Executive,2,Married,4440,Y,15,3,1,80,16,3,15,5,8
31,No,Travel_Rarely,Sales,2,2,1,1996,Male,Sales Representative,3,Married,3067,Y,19,3,3,80,3,3,2,1,2
38,No,Travel_Frequently,Research & Development,6,4,1,1997,Male,Manufacturing Director,3,Married,5321,Y,11,3,4,80,10,3,8,7,7
42,No,Travel_Rarely,Research & Development,18,4,1,1998,Male,Research Scientist,1,Divorced,5410,Y,17,3,3,80,9,2,4,1,2
41,No,Travel_Rarely,Research & Development,1,3,1,1999,Male,Research Scientist,4,Married,2782,Y,22,4,1,80,12,3,5,1,0
47,No,Non-Travel,Research & Development,1,1,1,2000,Female,Research Director,2,Married,11957,Y,18,3,1,80,14,1,13,5,12
35,No,Travel_Rarely,Research & Development,11,4,1,2003,Male,Laboratory Technician,3,Married,2660,Y,11,3,3,80,5,3,2,2,2
22,No,Travel_Rarely,Research & Development,1,2,1,2007,Male,Research Scientist,3,Single,3375,Y,12,3,4,80,4,4,3,1,2
35,No,Travel_Rarely,Research & Development,9,4,1,2008,Male,Research Scientist,3,Single,5098,Y,19,3,2,80,10,3,10,0,8
33,No,Travel_Rarely,Research & Development,15,2,1,2009,Female,Healthcare Representative,4,Married,4878,Y,13,3,1,80,10,3,9,8,1
32,No,Travel_Rarely,Research & Development,29,4,1,2010,Female,Laboratory Technician,2,Single,2837,Y,13,3,3,80,6,3,6,4,1
40,No,Travel_Rarely,Research & Development,1,4,1,2012,Male,Laboratory Technician,4,Married,2406,Y,19,3,3,80,8,2,1,0,0
32,No,Travel_Rarely,Sales,1,4,1,2013,Male,Sales Representative,2,Married,2269,Y,14,3,2,80,3,3,2,2,2
39,No,Travel_Rarely,Research & Development,24,1,1,2014,Male,Research Scientist,4,Single,4108,Y,13,3,1,80,18,3,7,1,7
38,No,Travel_Rarely,Research & Development,10,3,1,2015,Female,Research Director,3,Married,13206,Y,12,3,1,80,20,3,18,1,11
32,No,Travel_Rarely,Sales,1,4,1,2016,Female,Sales Executive,4,Married,10422,Y,19,3,3,80,14,3,14,5,7
37,No,Travel_Rarely,Research & Development,10,3,1,2017,Female,Research Director,4,Married,13744,Y,25,4,1,80,16,3,16,6,8
25,No,Travel_Rarely,Sales,8,2,1,2018,Female,Sales Executive,3,Divorced,4907,Y,22,4,2,80,6,2,5,0,4
52,No,Non-Travel,Sales,29,4,1,2019,Male,Sales Representative,4,Divorced,3482,Y,15,3,2,80,16,2,9,0,0
44,No,Travel_Rarely,Research & Development,1,3,1,2020,Male,Research Scientist,4,Single,2436,Y,12,3,3,80,6,3,4,1,2
21,No,Travel_Rarely,Sales,5,1,1,2021,Male,Sales Representative,1,Single,2380,Y,11,3,4,80,2,3,2,1,2
39,No,Non-Travel,Research & Development,9,3,1,2022,Male,Manager,4,Single,19431,Y,13,3,3,80,21,2,6,1,3
23,Yes,Travel_Frequently,Sales,9,3,1,2023,Male,Sales Representative,1,Married,1790,Y,19,3,1,80,1,2,1,1,0
36,No,Travel_Rarely,Sales,3,3,1,2024,Female,Sales Executive,4,Married,7644,Y,19,3,3,80,10,3,9,3,4
36,No,Travel_Frequently,Research & Development,4,2,1,2025,Female,Manufacturing Director,2,Divorced,5131,Y,13,3,2,80,18,3,4,0,2
